1915040.68228,4224752.96634,ESP27687
1913179.97212,4225194.32514,ESP15850
1914221.34748,4222066.53987,ESP16352
1912892.88944,4221430.86892,ESP23429
1913126.99002,4222807.35349,ESP5591
1913541.10117,4224102.02866,ESP32962
1914621.91556,4221338.93633,ESP13036
1913892.10476,4223683.01588,ESP5519
1913090.64174,4224662.53273,ESP5925
1913110.03716,4221976.51982,ESP26493
1914466.13616,4224044.71579,ESP29976
1914843.54395,4222269.71888,ESP12115
1912704.26684,4225716.39723,ESP33459
1914575.11348,4221796.95557,ESP14273
1913823.93013,4223237.98889,ESP14337
1915045.26635,4222208.04631,ESP7682
1914271.88703,4224165.74425,ESP25026
1912386.18952,4221751.00688,ESP14878
1915493.76139,4223089.47272,ESP24322
1913664.91272,4225244.89246,ESP17917
1914223.42564,4224772.8794,ESP11937
1913008.69632,4221509.7665,ESP24314
1914895.54287,4222645.71746,ESP2493
1912691.94047,4221914.03476,ESP32572
1915440.98783,4223148.9111,ESP4738
1915110.20902,4224670.27548,ESP3218
1914869.81741,4222278.6004,ESP17281
1914093.08674,4223738.87635,ESP28205
1913173.8487,4225605.19759,ESP32360
1913308.39314,4222397.7649,ESP7631
1913988.05573,4221784.94382,ESP21658
1914658.35632,4223762.62597,ESP24800
1914272.16555,4224077.87224,ESP17940
1914506.38655,4221859.59026,ESP16738
1915448.96885,4224476.68079,ESP3379
1913804.84602,4223507.69091,ESP4355
1914455.71818,4223092.7239,ESP21924
1915387.4413,4224583.74982,ESP30275
1913734.33247,4223640.63305,ESP22393
1915481.20777,4222609.69965,ESP4889
1915181.19833,4224050.41785,ESP31797
1914585.43941,4221289.67364,ESP7480
1915166.414,4224853.09072,ESP9789
1912456.91256,4222481.9195,ESP6995
1914886.09496,4222467.6472,ESP16640
1915718.96841,4224563.75564,ESP29956
1914476.17029,4221854.64715,ESP20524
1915631.03857,4224590.89096,ESP16114
1913251.62778,4225009.62519,ESP5880
1913556.93225,4223111.04575,ESP2128
1915287.18071,4222329.89759,ESP16389
1914300.82894,4224993.28079,ESP30141
1912648.09127,4223171.63979,ESP6379
1914834.94643,4222071.62625,ESP24359
1912401.4058,4221963.48811,ESP20739
1914275.72605,4224087.31439,ESP18605
1915355.95865,4225145.65706,ESP4837
1913797.78503,4225176.38443,ESP28353
1913664.03454,4222619.98943,ESP3850
1913133.19102,4225669.75612,ESP32328
1915541.88567,4224645.732,ESP13160
1914778.20555,4222368.65015,ESP29551
1912609.14551,4221807.32339,ESP9465
1914800.05733,4223841.17985,ESP3506
1914806.13516,4224880.18548,ESP13495
1912658.81357,4221901.53441,ESP5569
1913838.90346,4224755.46748,ESP25646
1913944.58562,4221355.72826,ESP3758
1914481.98029,4221761.60361,ESP17264
1912522.62469,4222058.01576,ESP12651
1916009.11552,4223560.04812,ESP29910
1914322.69345,4222190.75025,ESP29069
1915191.54405,4222681.57756,ESP8675
1914217.24016,4222257.47977,ESP25089
1913883.69421,4223275.46328,ESP25531
1913972.00277,4223261.76964,ESP21444
1912939.14323,4223050.50312,ESP14892
1913243.98466,4222499.12488,ESP18883
1913761.79739,4223291.10811,ESP23682
1914673.88728,4224200.25392,ESP29619
1912842.3076,4221902.41848,ESP20330
1914464.91239,4222226.49807,ESP25999
1913967.89781,4221356.53188,ESP22129
1914986.75916,4225164.18075,ESP18919
1914814.14943,4222239.34248,ESP11883
1912799.17279,4221900.77565,ESP28967
1914998.79698,4222793.05495,ESP15432
1912239.59668,4226217.54683,ESP33350
1915560.58826,4222541.77037,ESP16326
1914156.57858,4224967.00833,ESP11513
1914710.40168,4222323.9238,ESP5288
1915109.41743,4222793.02416,ESP33605
1913116.08069,4222005.19742,ESP9120
1912788.12705,4221781.21883,ESP23936
1912646.43904,4223288.66343,ESP4392
1915132.17717,4222808.63066,ESP17398
1914117.87212,4222840.1323,ESP13772
1912956.34274,4224847.99125,ESP10677
1914886.3522,4222460.49705,ESP26014
1913943.41988,4223294.26006,ESP14958
1912986.07581,4224789.76182,ESP2562
1914739.09869,4225229.45954,ESP16509
1913776.48324,4225224.8569,ESP18571
1914071.08365,4222834.62672,ESP6338
1915052.92309,4222167.94716,ESP30722
1914482.07183,4224046.27781,ESP4069
1913251.00234,4222568.89035,ESP28141
1912683.45496,4223169.88339,ESP2309
1914696.46572,4222633.44733,ESP1437
1914184.3893,4222278.82365,ESP15553
1913755.2938,4223601.52688,ESP6562
1912449.97611,4223646.24429,ESP17522
1913910.04697,4221873.22177,ESP27363
1914260.34495,4222503.50451,ESP28962
1914710.79804,4225393.88194,ESP8912
1915691.91482,4222905.18613,ESP27250
1914296.92171,4221862.39598,ESP10486
1915220.44236,4225012.74936,ESP18522
1912702.55441,4223094.52779,ESP30986
1914511.7378,4225163.87856,ESP31284
1913542.61658,4221523.55397,ESP14685
1914089.2431,4222117.38658,ESP5745
1913124.05428,4222814.7312,ESP26726
1913749.78316,4225188.98788,ESP13440
1914669.84016,4223832.52968,ESP30452
1914492.80937,4221590.54878,ESP26908
1913142.55133,4225818.62366,ESP23472
1912640.2781,4222649.85509,ESP24727
1914309.17814,4222122.76333,ESP21609
1913331.80508,4224697.31147,ESP5399
1914892.72727,4222424.81507,ESP15239
1913679.9663,4223495.75231,ESP9024
1915191.12114,4224889.72075,ESP31978
1914518.19417,4224046.14159,ESP23077
1914643.7874,4224075.36079,ESP28346
1915148.45914,4222174.32735,ESP31136
1916240.31327,4223284.24267,ESP20072
1913214.77054,4224376.39286,ESP24329
1914387.25756,4221439.03076,ESP16782
1914839.03466,4224711.68778,ESP18914
1914919.51199,4225204.2828,ESP24124
1913948.31542,4224592.41877,ESP3067
1914207.38456,4221860.90236,ESP9705
1912665.03435,4223046.01649,ESP28981
1914299.01431,4224136.71364,ESP8885
1914856.30549,4221512.01058,ESP29571
1915458.63693,4224673.64896,ESP25901
1914969.12062,4222649.31299,ESP26441
1913018.78849,4222226.9768,ESP19986
1914907.38335,4222253.40078,ESP27921
1914874.21668,4222265.26879,ESP14256
1915706.68639,4224598.02978,ESP9164
1915311.1484,4221735.04345,ESP10340
1915086.21066,4222025.77251,ESP21030
1914218.55819,4223110.05193,ESP21366
1915000.2801,4222524.66757,ESP5844
1915278.24427,4225004.20095,ESP9089
1915662.08464,4223177.94683,ESP30800
1914672.92645,4222137.43729,ESP14261
1915080.85637,4224992.97846,ESP2007
1913952.04598,4221692.1377,ESP4677
1912604.85055,4222040.6101,ESP26702
1914135.17004,4223095.58465,ESP21446
1912714.94447,4221939.501,ESP12646
1915823.42076,4223112.66279,ESP9220
1913439.20879,4224896.39669,ESP33654
1914082.08563,4222014.63367,ESP17553
1915003.24421,4222956.85327,ESP26273
1913215.23691,4225759.50303,ESP18420
1914670.66808,4221305.33443,ESP16772
1912627.58804,4221493.36889,ESP2813
1912405.64313,4222147.06091,ESP12652
1915285.66524,4224820.79982,ESP27762
1914925.10058,4223290.01331,ESP11596
1914458.26756,4221845.20678,ESP15550
1914245.14737,4222624.37837,ESP25849
1915216.00818,4225828.79334,ESP13473
1913915.32864,4223286.83313,ESP25521
1916118.85921,4223235.10857,ESP20070
1914609.08087,4224342.81897,ESP28604
1913404.04425,4223305.38065,ESP33014
1914822.44125,4223956.39845,ESP3341
1915295.88459,4222142.09379,ESP3415
1914472.23461,4224101.16547,ESP17952
1912634.44833,4221821.4115,ESP11153
1913404.44167,4223428.50133,ESP32995
1914906.36504,4225352.90779,ESP8917
1914639.89911,4223994.21731,ESP3511
1912892.23761,4222709.8651,ESP14490
1913467.3957,4224750.5796,ESP17413
1913115.44537,4225590.28611,ESP32345
1912646.65761,4221940.76952,ESP24778
1914713.47174,4222519.02917,ESP7800
1915010.98468,4225790.04882,ESP13671
1913252.86112,4224248.59209,ESP6702
1915760.33314,4222814.79402,ESP22780
1915270.1095,4223232.64356,ESP9336
1913032.17384,4222114.51518,ESP19988
1912532.44199,4223733.53497,ESP16147
1912706.01887,4222719.09495,ESP19249
1913616.02238,4223121.69439,ESP31034
1912972.27108,4225100.07831,ESP10692
1915597.38419,4225208.78641,ESP18732
1912468.83713,4222442.2419,ESP29203
1914322.05241,4222199.78207,ESP12133
1914298.77812,4223336.25649,ESP27184
1914646.20998,4223540.15052,ESP23354
1912518.42713,4222040.32129,ESP24594
1915276.10776,4223210.68594,ESP8296
1912951.44301,4224913.38785,ESP13633
1914195.98408,4224108.2915,ESP12246
1915048.42763,4224743.30025,ESP24842
1913563.96673,4225195.08638,ESP11539
1913750.73997,4224735.76067,ESP13413
1912464.51335,4221973.51223,ESP27160
1912702.93649,4221856.41966,ESP22710
1914230.94675,4222061.14729,ESP16364
1914457.0222,4221864.29906,ESP15551
1914574.74855,4225231.85366,ESP14985
1912577.56102,4223699.60943,ESP18460
1913036.42331,4223033.8427,ESP23954
1914955.88129,4223285.44146,ESP27212
1914179.34956,4221789.79591,ESP28517
1913987.48666,4221681.1604,ESP26417
1914376.51463,4224182.0058,ESP2714
1912806.37334,4225660.26139,ESP33481
1915714.10295,4224564.58037,ESP22752
1915547.53078,4225047.80421,ESP22054
1916161.56169,4223252.36155,ESP2174
1912619.2662,4225834.95541,ESP33442
1912612.51718,4221767.71236,ESP26788
1915172.81424,4225750.29827,ESP18930
1914964.43773,4222679.45885,ESP20582
1915623.21063,4222612.35194,ESP21359
1912434.69386,4222421.22591,ESP3280
1915659.58847,4222691.87575,ESP6476
1914746.40985,4222424.43146,ESP26011
1914726.76477,4225904.97255,ESP32624
1912466.4191,4222520.2473,ESP33223
1913680.59965,4222529.16495,ESP21221
1915312.80634,4225330.97034,ESP14034
1914460.6036,4221641.27841,ESP17731
1913195.40194,4225093.36297,ESP29818
1915262.03925,4225209.25678,ESP14067
1913754.42475,4223598.84571,ESP16419
1915014.25326,4222883.09061,ESP29427
1913392.08702,4224540.44823,ESP16858
1912478.45533,4222375.5212,ESP30250
1912919.89822,4225138.26872,ESP10240
1915056.72343,4224957.70303,ESP4058
1913555.71247,4223097.28634,ESP17821
1914347.22406,4224659.74984,ESP22061
1915319.47777,4221570.99685,ESP17011
1912460.94239,4223534.51752,ESP14433
1912594.61459,4221708.70248,ESP20339
1914856.81001,4222599.3909,ESP13327
1915052.92242,4222127.93155,ESP16710
1914917.15547,4225461.37725,ESP22314
1912497.04805,4222561.42143,ESP29207
1913998.84605,4222716.26107,ESP11245
1913763.309,4223576.41746,ESP3446
1914949.80508,4223625.06778,ESP21206
1915474.51409,4224648.83423,ESP29952
1914475.63728,4224209.35748,ESP22508
1915745.00562,4222765.47868,ESP11333
1915298.2371,4225357.85302,ESP1885
1913191.87021,4222276.22852,ESP26506
1912094.38342,4226385.609,ESP33279
1913211.27793,4222513.64419,ESP19201
1914921.16628,4221432.3834,ESP30225
1914011.39357,4224439.48421,ESP18998
1913770.63173,4221424.20998,ESP27832
1915483.62382,4222936.027,ESP33122
1913081.09788,4223040.49616,ESP20401
1914871.98655,4220794.47163,ESP13383
1914786.12319,4222372.46021,ESP1580
1915439.71617,4224580.04198,ESP29767
1913737.99051,4223067.64328,ESP27193
1914812.98425,4222311.02463,ESP15961
1913710.70334,4223224.52083,ESP31036
1913686.39674,4223509.22243,ESP2846
1912591.20697,4222233.23649,ESP9096
1912526.44121,4222475.60385,ESP13845
1915052.55636,4222697.52148,ESP10622
1914910.84394,4221433.91403,ESP26127
1914498.95567,4221446.58915,ESP21339
1912595.80041,4223770.31415,ESP4809
1912706.30497,4222726.54091,ESP6974
1914886.69809,4222802.36455,ESP24573
1914260.53151,4221469.42029,ESP2411
1914222.8021,4221913.91264,ESP27929
1915038.29283,4221716.5154,ESP7286
1912558.89271,4222076.70086,ESP21499
1914328.60323,4221983.62909,ESP22154
1914639.27361,4221337.49599,ESP7930
1915180.97972,4225765.81507,ESP15462
1914213.23809,4224483.79528,ESP33096
1915279.00034,4224613.67134,ESP19184
1915333.60753,4221721.98606,ESP3716
1915910.10046,4223822.3016,ESP17886
1913719.28629,4223213.08758,ESP21757
1915632.2607,4224455.49481,ESP30798
1913735.34699,4223566.22688,ESP12624
1914861.10532,4220593.45876,ESP6625
1914904.63519,4222776.64685,ESP26650
1912524.96894,4222558.41772,ESP9005
1915358.17097,4222098.18745,ESP13213
1913554.36865,4222958.1221,ESP30259
1915245.85534,4224036.91275,ESP19392
1914331.64279,4222553.6369,ESP12827
1914662.221,4221714.09372,ESP15736
1913831.57574,4224769.60993,ESP8788
1913624.84549,4221730.65705,ESP22674
1915270.74137,4225051.58694,ESP24806
1915731.91552,4222808.77625,ESP24044
1913519.52212,4224775.89067,ESP27986
1912989.32776,4225545.44744,ESP27997
1912001.7354,4226473.52526,ESP33248
1914676.54393,4222078.11209,ESP32483
1914962.41822,4223917.61809,ESP31779
1915180.39935,4222538.35719,ESP23035
1913675.15446,4223109.67107,ESP25326
1915475.62352,4222984.38356,ESP7224
1912819.6449,4221426.41137,ESP2810
1914544.35395,4221550.75256,ESP5271
1912469.16754,4221688.28846,ESP20766
1915423.43627,4222988.4025,ESP14390
1914819.80808,4220832.69383,ESP12743
1915463.54957,4224697.64627,ESP16085
1915168.76248,4222813.94509,ESP26560
1915546.39991,4224991.85233,ESP11930
1913966.96945,4221747.57745,ESP22467
1913043.37854,4221989.21501,ESP5593
1914371.97001,4224098.81951,ESP18621
1915459.09845,4224685.30615,ESP11044
1915137.02194,4221851.23863,ESP5202
1914147.22816,4222820.14281,ESP24437
1913329.71239,4224528.13586,ESP13637
1915105.59199,4224677.58987,ESP15535
1913862.28944,4223192.38758,ESP3839
1915238.38352,4225086.53164,ESP14065
1914505.95303,4221620.25674,ESP12727
1914081.16864,4221853.24722,ESP7437
1913783.29927,4225179.75195,ESP10083
1914169.59903,4224902.90293,ESP26392
1913729.62551,4224639.15669,ESP16922
1915422.29032,4224607.84087,ESP19534
1912815.47601,4225589.78169,ESP33484
1912437.31529,4222687.07479,ESP11013
1912620.06584,4221782.28397,ESP9464
1913379.08268,4225392.11445,ESP26948
1915102.24235,4221060.05643,ESP5224
1915435.90608,4222179.35031,ESP23013
1913243.33829,4223058.3393,ESP13962
1915241.67618,4223145.74001,ESP21134
1914647.42899,4221494.02878,ESP17306
1915488.66432,4224557.62272,ESP16112
1914747.88307,4222418.16545,ESP5353
1914787.36345,4225437.38672,ESP28664
1913203.82862,4224638.35077,ESP2982
1915202.89433,4222892.21758,ESP19660
1914607.4579,4222342.06618,ESP4685
1913830.84369,4222444.53198,ESP9828
1914224.10303,4222015.48449,ESP27352
1914440.98547,4223603.68175,ESP22336
1915014.77871,4221482.68847,ESP15335
1914506.44838,4221612.72783,ESP12726
1915199.74651,4224991.23312,ESP4091
1913542.25417,4223975.05401,ESP32970
1913738.05393,4223303.54725,ESP12621
1913677.68113,4223471.08229,ESP21787
1915144.86511,4223162.6847,ESP20885
1914765.57632,4225459.83342,ESP18191
1914458.72509,4221937.89222,ESP15314
1913370.98026,4225426.23035,ESP25671
1913456.70695,4225040.12114,ESP24880
1915040.46217,4222531.07083,ESP16341
1913926.39959,4223171.94382,ESP9420
1914835.26484,4224066.2205,ESP29373
1912816.75083,4221918.35749,ESP2303
1915105.21333,4225710.37006,ESP24094
1913540.53277,4223734.45171,ESP25023
1915246.20247,4223101.40096,ESP15441
1912644.03045,4221873.17574,ESP7250
1915313.7333,4221526.77658,ESP16586
1914373.77376,4224094.0265,ESP24103
1914250.59143,4223805.93352,ESP2649
1915352.55907,4222606.54968,ESP9196
1913677.41156,4225122.97881,ESP16469
1915244.85297,4223145.36618,ESP21889
1914745.50577,4222460.42029,ESP10462
1914963.30419,4222554.19919,ESP27256
1912623.0523,4223120.5589,ESP13953
1914337.48502,4221921.77952,ESP25784
1914794.22158,4224288.21936,ESP7645
1915685.5636,4222777.25808,ESP16641
1914190.20482,4222293.97102,ESP22876
1913388.35326,4225494.7726,ESP3103
1913164.75338,4222281.91785,ESP2769
1915650.66169,4224551.79243,ESP19511
1912941.49309,4223021.26773,ESP14894
1912689.01316,4222682.06089,ESP3896
1914465.45929,4224049.64431,ESP11426
1914997.56469,4224778.34947,ESP18238
1913299.65434,4223607.90061,ESP5444
1914867.44463,4222274.19872,ESP15616
1913139.55114,4222838.56752,ESP30234
1913262.12067,4222586.94172,ESP19228
1915514.6331,4222364.89911,ESP16623
1913208.63509,4223023.38921,ESP7898
1915173.29725,4224626.05333,ESP10314
1913811.9926,4223462.79426,ESP14009
1912663.4137,4222087.95863,ESP31981
1914980.70034,4221424.85888,ESP17580
1914831.09435,4220495.44274,ESP5322
1914934.38475,4222598.7107,ESP2350
1914297.5037,4224520.32479,ESP13260
1915747.96956,4222759.39708,ESP23763
1914166.0818,4223774.41819,ESP17199
1914098.35987,4222637.30025,ESP31026
1914482.61533,4221751.63992,ESP24414
1912895.7411,4222719.16471,ESP20198
1915028.90922,4225062.89329,ESP10131
1915439.44065,4222200.64841,ESP20149
1913729.94328,4223062.55436,ESP14960
1912582.40623,4221401.57775,ESP8991
1913229.55093,4222737.61793,ESP19916
1912818.94082,4221742.2023,ESP5083
1914335.88616,4222008.65304,ESP15330
1915046.16599,4222369.84375,ESP15200
1912662.7226,4223915.24178,ESP24914
1914222.78671,4221910.8001,ESP20805
1912624.09904,4223908.90441,ESP16141
1915381.29547,4224756.08964,ESP19500
1913638.6286,4221575.53727,ESP7805
1915159.66168,4222016.34144,ESP21599
1913157.97393,4222074.01376,ESP10838
1915682.63793,4224493.27689,ESP13207
1915134.00814,4224659.15679,ESP24841
1915646.1695,4222527.61332,ESP16648
1915015.11635,4224478.45241,ESP13560
1913396.24576,4225307.70535,ESP11353
1913131.97352,4223593.48436,ESP6743
1914879.51858,4222163.14116,ESP23305
1915651.80062,4224611.19767,ESP27766
1913535.29708,4223298.38148,ESP26495
1913770.13376,4223286.77591,ESP3591
1912640.46396,4221710.56836,ESP11646
1914192.7316,4222274.30958,ESP25711
1914450.48306,4222801.45205,ESP7229
1916210.36912,4222832.16186,ESP31302
1914935.29388,4224460.41233,ESP28165
1913564.24276,4223073.70397,ESP7011
1913955.51838,4224504.33782,ESP22067
1912786.95831,4221774.71833,ESP13012
1914360.29981,4222066.21394,ESP32557
1914168.3517,4221811.18627,ESP13340
1914194.4213,4221333.942,ESP17337
1913534.2552,4223937.36516,ESP32974
1915049.73307,4224814.98311,ESP22534
1915066.42485,4225180.03371,ESP18848
1914190.39725,4221901.29167,ESP1737
1912035.42559,4226405.29316,ESP33256
1915655.12975,4224234.65834,ESP20127
1913144.18592,4221607.51949,ESP3629
1914488.98171,4221650.67203,ESP10425
1915763.10656,4224587.19126,ESP4258
1914342.99586,4224237.47141,ESP4030
1913217.1146,4225563.62618,ESP32372
1915674.94366,4222403.29723,ESP29731
1914838.39791,4222367.32345,ESP32600
1914121.02669,4222634.58147,ESP14320
1915522.47355,4223266.35011,ESP26572
1913925.06962,4224949.10002,ESP14076
1915349.40349,4223129.22407,ESP14409
1913236.2575,4222636.3065,ESP18861
1916234.64107,4223282.12645,ESP9172
1913771.67473,4221485.68148,ESP22352
1914842.92944,4223941.07319,ESP13143
1914653.26528,4221451.04955,ESP9624
1915571.3464,4223264.49703,ESP3338
1914827.83373,4224693.93403,ESP13523
1915214.14535,4222935.14148,ESP3778
1913012.64257,4221395.87091,ESP14455
1914424.09084,4221420.14175,ESP27486
1914279.10314,4223862.13175,ESP1956
1914266.3703,4224466.77504,ESP16183
1915404.13608,4223306.87091,ESP8177
1914658.68595,4222108.56724,ESP8613
1914227.15017,4222553.58526,ESP33688
1913017.16573,4222372.20195,ESP13812
